Date,Open,High,Low,Close,Adj Close,Volume,APrice 
5/26/2015,237.839996,238.949997,235.889999,237.289993,237.289993,11445501,237.5649945
5/27/2015,237.289993,238.410004,236.229996,237.320007,237.320007,8508673,237.305
5/28/2015,237.320007,237.889999,235.130005,237.029999,237.029999,9241377,237.175003
5/29/2015,237.029999,237.059998,231.589996,233.220001,233.220001,9738568,235.125
5/30/2015,233.220001,233.990005,229.130005,229.839996,229.839996,9036624,231.5299985
5/31/2015,229.839996,231.759995,220.970001,223.139999,223.139999,19658919,226.4899975
6/1/2015,223.139999,227.440002,222.25,225.740005,225.740005,13666049,224.440002
6/2/2015,225.740005,227.860001,223.690002,225.589996,225.589996,12279838,225.6650005
6/3/2015,225.589996,226.710007,223.490005,224.220001,224.220001,9934190,224.9049985
6/4/2015,224.220001,226.360001,222.149994,225.289993,225.289993,12703848,224.754997
6/5/2015,225.289993,225.759995,223.529999,224.740005,224.740005,5074897,225.014999
6/6/2015,224.740005,226.360001,222.210007,223.470001,223.470001,9097310,224.105003
6/7/2015,223.470001,229.910004,222.990005,228.570007,228.570007,16824026,226.020004
6/8/2015,228.570007,231.360001,227.509995,229.559998,229.559998,12617632,229.0650025
6/9/2015,229.559998,230.440002,227.839996,228.789993,228.789993,9556657,229.1749955
6/10/2015,228.789993,230.639999,228.539993,229.880005,229.880005,8745318,229.334999
6/11/2015,229.880005,231.580002,229.289993,230.460007,230.460007,9406856,230.170006
6/12/2015,230.460007,233.139999,229.009995,232.479996,232.479996,8803491,231.4700015
6/13/2015,232.479996,235.509995,232.089996,233.75,233.75,7700053,233.114998
6/14/2015,233.75,238.550003,233.289993,237,237,15006949,235.375
6/15/2015,237,254.149994,235.699997,249.820007,249.820007,29956654,243.4100035
6/16/2015,249.820007,258.480011,245.089996,247.380005,247.380005,30652977,248.600006
6/17/2015,247.380005,251.949997,242.460007,248.440002,248.440002,19421567,247.9100035
6/18/2015,248.440002,250.809998,243.649994,244.130005,244.130005,20914718,246.2850035
6/19/2015,244.130005,246.630005,238.699997,244.979996,244.979996,12470598,244.5550005
6/20/2015,244.979996,246.029999,240.940002,244.100006,244.100006,6140997,244.540001
6/21/2015,244.100006,248.600006,243.160004,247.460007,247.460007,11713076,245.7800065
6/22/2015,247.460007,247.669998,242.320007,243.759995,243.759995,9432470,245.610001
6/23/2015,243.759995,244.509995,239.050003,240.559998,240.559998,11415709,242.1599965
6/24/2015,240.559998,243.649994,239.320007,242.559998,242.559998,9791297,241.559998
6/25/2015,242.559998,243.490005,240.139999,242.949997,242.949997,9112156,242.7549975
6/26/2015,242.949997,251.570007,241.830002,250.729996,250.729996,13525813,246.8399965
6/27/2015,250.729996,251.589996,246.619995,248.880005,248.880005,9955671,249.8050005
6/28/2015,248.880005,257.540009,247.960007,256.970001,256.970001,23504772,252.925003
6/29/2015,256.970001,268.730011,255.369995,264.119995,264.119995,30621602,260.544998
6/30/2015,264.119995,265,254.410004,257.619995,257.619995,17316801,260.869995
7/1/2015,257.619995,261.290009,253.089996,254.880005,254.880005,11560214,256.25
7/2/2015,254.880005,256.709991,252.440002,255.399994,255.399994,9335969,255.1399995
7/3/2015,255.399994,261.079987,253.369995,260.549988,260.549988,8502000,257.974991
7/4/2015,260.549988,274.140015,257.609985,270.140015,270.140015,12906220,265.3450015
7/5/2015,270.140015,277.480011,266.459991,269.079987,269.079987,14242625,269.610001
7/6/2015,269.079987,271.339996,263.209991,266.209991,266.209991,11104556,267.644989
7/7/2015,266.209991,273.570007,263.179993,268.640015,268.640015,12157995,267.425003
7/8/2015,268.640015,272.309998,265.130005,269.140015,269.140015,13058350,268.890015
7/9/2015,269.140015,297.850006,266.910004,283.619995,283.619995,33254590,276.380005
7/10/2015,283.619995,298.76001,282.279999,291.970001,291.970001,13584989,287.794998
7/11/2015,291.970001,315.880005,291.26001,310.440002,310.440002,36866127,301.2050015
7/12/2015,310.440002,310.880005,276.850006,290.350006,290.350006,42741263,300.395004
7/13/2015,290.350006,296.959991,285.170013,286.959991,286.959991,17635928,288.6549985
7/14/2015,286.959991,292.920013,283.170013,283.420013,283.420013,17274148,285.190002
7/15/2015,283.420013,290.839996,273.279999,276.589996,276.589996,34155564,280.0050045
7/16/2015,276.589996,280.76001,271.170013,279.619995,279.619995,17217352,278.1049955
7/17/2015,279.619995,282.529999,243.240005,274.049988,274.049988,15358107,276.8349915
7/18/2015,274.049988,277.070007,271.850006,273.179993,273.179993,8322466,273.6149905
7/19/2015,273.179993,278.850006,271.820007,277.679993,277.679993,12900609,275.429993
7/20/2015,277.679993,281.049988,274.190002,275.089996,275.089996,13667891,276.3849945
7/21/2015,275.089996,277.390015,273.119995,276.459991,276.459991,11596311,275.7749935
7/22/2015,276.459991,277.850006,274.470001,275.519989,275.519989,9870635,275.98999
7/23/2015,275.519989,289.809998,274.26001,288.369995,288.369995,21095041,281.944992
7/24/2015,288.369995,291.23999,284.670013,288.73999,288.73999,12024889,288.5549925
7/25/2015,288.73999,293.279999,286.769989,291.769989,291.769989,9038050,290.2549895
7/26/2015,291.769989,295.790009,285.399994,293.01001,293.01001,20358325,292.3899995
7/27/2015,293.01001,296.679993,291.670013,293.700012,293.700012,14466428,293.355011
7/28/2015,293.700012,294.720001,286.890015,288.369995,288.369995,14738216,291.0350035
7/29/2015,288.369995,289.890015,284.910004,287.019989,287.019989,12888680,287.694992
7/30/2015,287.019989,288.690002,280.769989,283.730011,283.730011,14019071,285.375
7/31/2015,283.730011,284.529999,276.299988,280.470001,280.470001,11068826,282.100006
8/1/2015,280.470001,282.5,275.929993,281.359985,281.359985,9978638,280.914993
8/2/2015,281.359985,285,278.940002,281.579987,281.579987,13006246,281.469986
8/3/2015,281.579987,285.660004,279.579987,284.299988,284.299988,12732203,282.9399875
8/4/2015,284.299988,285.450012,280.529999,281.720001,281.720001,10854754,283.0099945
8/5/2015,281.720001,281.980011,276.459991,278,278,9319083,279.8600005
8/6/2015,278,279.600006,274.279999,277.890015,277.890015,11919665,277.9450075
8/7/2015,277.890015,278.920013,257.420013,258.600006,258.600006,22308123,268.2450105
8/8/2015,258.600006,266.75,258.559998,263.869995,263.869995,15154749,261.2350005
8/9/2015,263.869995,266.630005,260.519989,263.299988,263.299988,12873441,263.5849915
8/10/2015,263.299988,269.899994,261.440002,269.029999,269.029999,13681939,266.1649935
8/11/2015,269.029999,271.5,263.660004,267.660004,267.660004,15232934,268.3450015
8/12/2015,267.660004,268.390015,261.279999,263.440002,263.440002,14962211,265.550003
8/13/2015,263.440002,267.220001,260.209991,265.029999,265.029999,13899139,264.2350005
8/14/2015,265.029999,266.549988,259.380005,260.519989,260.519989,10303301,262.774994
8/15/2015,260.519989,261.920013,254.570007,257.119995,257.119995,17880398,258.819992
8/16/2015,257.119995,259.929993,252.869995,257.130005,257.130005,12378054,257.125
8/17/2015,257.130005,257.529999,245.740005,246.720001,246.720001,23896056,251.925003
8/18/2015,246.720001,247.949997,214.289993,226,226,55514712,236.3600005
8/19/2015,226,238.029999,225.539993,234.660004,234.660004,21225055,230.330002
8/20/2015,234.660004,236.300003,230.479996,232.399994,232.399994,13485729,233.529999
8/21/2015,232.399994,235.070007,221.039993,229.539993,229.539993,16976922,230.9699935
8/22/2015,229.539993,232.699997,224.270004,226.75,226.75,11204081,228.1449965
8/23/2015,226.75,228.429993,207.820007,211.429993,211.429993,43008579,219.0899965
8/24/2015,211.429993,226.550003,196.259995,220.509995,220.509995,40651749,215.969994
8/25/2015,220.509995,230.690002,218.789993,224.970001,224.970001,20986286,222.739998
8/26/2015,224.970001,228.440002,222,222.729996,222.729996,13631111,223.8499985
8/27/2015,222.729996,234.809998,219.600006,231.639999,231.639999,20751420,227.1849975
8/28/2015,231.639999,233.089996,226.350006,228.5,228.5,10072201,230.0699995
8/29/2015,228.5,232.320007,225.440002,228.399994,228.399994,9118089,228.449997
8/30/2015,228.399994,231.789993,224.199997,229.470001,229.470001,12521966,228.9349975
8/31/2015,229.470001,231.449997,225.759995,227.179993,227.179993,15206241,228.324997
9/1/2015,227.179993,230.589996,225.570007,228.630005,228.630005,13443780,227.904999
9/2/2015,228.630005,229.619995,225.360001,226.199997,226.199997,12337406,227.415001
9/3/2015,226.199997,231.059998,225.75,230.25,230.25,14174313,228.2249985
9/4/2015,230.25,235.610001,228.289993,233.669998,233.669998,11253257,231.959999
9/5/2015,233.669998,243.639999,234.740005,239.860001,239.860001,15939620,236.7649995
9/6/2015,239.860001,242.660004,237.490005,239.580002,239.580002,13744695,239.7200015
9/7/2015,239.580002,246.380005,239.229996,243.240005,243.240005,18605471,241.4100035
9/8/2015,243.240005,244.339996,236.490005,237.410004,237.410004,16636258,240.3250045
9/9/2015,237.410004,240.630005,234.309998,238.080002,238.080002,14447606,237.745003
9/10/2015,238.080002,241.020004,237.380005,239.899994,239.899994,10992443,238.989998
9/11/2015,239.899994,240.320007,233.320007,235.600006,235.600006,10407178,237.75
9/12/2015,235.600006,236.160004,228.279999,230.190002,230.190002,11983360,232.895004
9/13/2015,230.190002,232.639999,225.960007,229.910004,229.910004,14070910,230.050003
9/14/2015,229.910004,242.830002,228.029999,229.529999,229.529999,11425472,229.7200015
9/15/2015,229.529999,230.889999,225.050003,228.600006,228.600006,11866728,229.0650025
9/16/2015,228.600006,235.169998,227.949997,232.720001,232.720001,12975914,230.6600035
9/17/2015,232.720001,234.690002,230.580002,232.210007,232.210007,12397851,232.465004
9/18/2015,232.210007,233.350006,230.210007,231.110001,231.110001,8004103,231.660004
9/19/2015,231.110001,232.669998,229.929993,231.089996,231.089996,7676869,231.0999985
9/20/2015,231.089996,231.630005,225,226.330002,226.330002,12180039,228.709999
9/21/2015,226.330002,233.240005,224.070007,230.009995,230.009995,16390021,228.1699985
9/22/2015,230.009995,232.199997,228.5,229.889999,229.889999,10064288,229.949997
9/23/2015,229.889999,235.839996,229.570007,233.759995,233.759995,16797644,231.824997
9/24/2015,233.759995,237.580002,232.699997,235.029999,235.029999,14510987,234.394997
9/25/2015,235.029999,235.710007,232.740005,234.300003,234.300003,9449846,234.665001
9/26/2015,234.300003,234.75,231.839996,232.5,232.5,8429802,233.4000015
9/27/2015,232.5,240.389999,232.369995,238.869995,238.869995,15282768,235.6849975
9/28/2015,238.869995,240.389999,234.800003,236.710007,236.710007,13637645,237.790001
9/29/2015,236.710007,237.830002,234.389999,235.929993,235.929993,11946864,236.32
9/30/2015,235.929993,238.660004,234.699997,237.050003,237.050003,12534482,236.489998
10/1/2015,237.050003,238.449997,235.139999,236.710007,236.710007,11378441,236.880005
10/2/2015,236.710007,239.520004,236.070007,238.580002,238.580002,10338780,237.6450045
10/3/2015,238.580002,277.579987,237.509995,238.330002,238.330002,7618430,238.455002
10/4/2015,238.330002,240.529999,236.410004,240.149994,240.149994,14631928,239.239998
10/5/2015,240.149994,247.610001,239.360001,246.139999,246.139999,19242190,243.1449965
10/6/2015,246.139999,247.279999,241.649994,242.979996,242.979996,15363142,244.5599975
10/7/2015,242.979996,244.789993,241.570007,242.580002,242.580002,10762328,242.779999
10/8/2015,242.580002,244.559998,241.339996,244.039993,244.039993,9897714,243.3099975
10/9/2015,244.039993,245.929993,242.889999,245.350006,245.350006,9547124,244.6949995
10/10/2015,245.350006,248.259995,244.470001,247.649994,247.649994,10232454,246.5
10/11/2015,247.649994,248.020004,244.649994,245.350006,245.350006,9961674,246.5
10/12/2015,245.350006,251.190002,243.110001,248.779999,248.779999,18553307,247.0650025
10/13/2015,248.779999,255.059998,248.279999,252.330002,252.330002,17511356,250.5550005
10/14/2015,252.330002,256.76001,251.169998,254.440002,254.440002,15465023,253.385002
10/15/2015,254.440002,267.269989,253.929993,262.869995,262.869995,24886162,258.6549985
10/16/2015,262.869995,275.410004,261.73999,269.579987,269.579987,30715446,266.224991
10/17/2015,269.579987,272.440002,259.529999,261.670013,261.670013,13921233,265.625
10/18/2015,261.670013,265.950012,259.890015,263.820007,263.820007,15352671,262.74501
10/19/2015,263.820007,272.119995,262.700012,269.75,269.75,20200355,266.7850035
10/20/2015,269.75,272.170013,263.540009,267.109985,267.109985,16006977,268.4299925
10/21/2015,267.109985,278.73999,266.799988,274.420013,274.420013,25481882,270.764999
10/22/2015,274.420013,279.769989,273.170013,276.920013,276.920013,19221822,275.670013
10/23/2015,276.920013,283.049988,277.01001,282.559998,282.559998,16875626,279.7400055
10/24/2015,282.559998,295.559998,281.75,287.859985,287.859985,32946170,285.2099915
10/26/2015,287.859985,287.619995,279.619995,285.149994,285.149994,20794049,286.5049895
10/27/2015,285.149994,298.429993,285.089996,294.660004,294.660004,31003938,289.904999
10/28/2015,294.660004,307.459991,294.019989,303.540009,303.540009,35117112,299.1000065
10/29/2015,303.540009,318.480011,300.160004,313.630005,313.630005,43194878,308.585007
10/30/2015,313.630005,334.920013,310.820007,327.119995,327.119995,50796456,320.375
10/31/2015,327.119995,333.25,304.600006,311.23999,311.23999,33762428,319.1799925
11/1/2015,311.23999,324.339996,304.720001,322.950012,322.950012,23427549,317.095001
11/2/2015,322.950012,365.75,319.75,359.279999,359.279999,76864059,341.1150055
11/3/2015,359.279999,416.779999,354.579987,396.48999,396.48999,163481625,377.8849945
11/4/2015,396.48999,492.799988,368.619995,400.890015,400.890015,229673024,398.6900025
11/5/2015,400.890015,447.23999,366.079987,382.700012,382.700012,121763708,391.7950135
11/6/2015,382.700012,396.350006,348.839996,369.809998,369.809998,94921694,376.255005
11/7/2015,369.809998,391.75,368.980011,385.089996,385.089996,39495095,377.449997
11/8/2015,385.089996,389.779999,365.48999,371.559998,371.559998,35907981,378.324997
11/9/2015,371.559998,385.109985,360.170013,380.220001,380.220001,47074440,375.8899995
11/10/2015,380.220001,381.380005,323.209991,336.690002,336.690002,74896052,358.4550015
11/11/2015,336.690002,341.76001,292.380005,304.709991,304.709991,83078426,320.6999965
11/12/2015,304.709991,346.130005,306.070007,333.850006,333.850006,54120828,319.2799985
11/13/2015,333.850006,341.790009,323.910004,333.769989,333.769989,32480298,333.8099975
11/14/2015,333.769989,369.799988,326.350006,331.769989,331.769989,23836097,332.769989
11/15/2015,331.769989,334.779999,314.160004,317.450012,317.450012,28640663,324.6100005
11/16/2015,317.450012,332.01001,314.059998,330.209991,330.209991,28260517,323.8300015
11/17/2015,330.209991,342.910004,328.149994,333.910004,333.910004,32944787,332.0599975
11/18/2015,333.910004,337.390015,329.420013,335.920013,335.920013,26194853,334.9150085
11/19/2015,335.920013,335.640015,323.359985,324.980011,324.980011,28543062,330.450012
11/20/2015,324.980011,327.059998,309.480011,321.119995,321.119995,35090324,323.050003
11/21/2015,321.119995,328.420013,318.369995,324.700012,324.700012,14652996,322.9100035
11/22/2015,324.700012,326.940002,319.350006,322.779999,322.779999,11915632,323.7400055
11/23/2015,322.779999,325,319.890015,322.119995,322.119995,13839023,322.449997
11/24/2015,322.119995,323.26001,315.540009,318.350006,318.350006,16282941,320.2350005
11/25/2015,318.350006,330.040009,315.690002,327.519989,327.519989,25200934,322.9349975
11/26/2015,327.519989,368.920013,327.399994,353.73999,353.73999,73395832,340.6299895
11/27/2015,353.73999,363.899994,345.149994,359.519989,359.519989,36955394,356.6299895
11/28/2015,359.519989,360.079987,350.48999,355.829987,355.829987,19988111,357.674988
11/29/2015,355.829987,372.839996,354.549988,370.839996,370.839996,24546100,363.3349915
11/30/2015,370.839996,382.559998,367.869995,377.970001,377.970001,48913368,374.4049985
12/1/2015,377.970001,379.019989,353.660004,361.799988,361.799988,40821470,369.8849945
12/2/2015,361.799988,363.429993,347.160004,359.980011,359.980011,32881089,360.8899995
12/3/2015,359.980011,371.369995,355.470001,360.309998,360.309998,31673283,360.1450045
12/4/2015,360.309998,363.950012,354.309998,361.670013,361.670013,21820610,360.9900055
12/5/2015,361.670013,390.279999,361.5,386.690002,386.690002,43438102,374.1800075
12/6/2015,386.690002,402.190002,382.619995,393.380005,393.380005,52068577,390.0350035
12/7/2015,393.380005,398.73999,381.690002,394.279999,394.279999,38102878,393.830002
12/8/2015,394.279999,411.070007,388.029999,410.670013,410.670013,29543120,402.475006
12/9/2015,410.670013,424.579987,403.26001,416,416,61289838,413.3350065
12/10/2015,416,420.359985,409.529999,415.48999,415.48999,29794270,415.744995
12/11/2015,415.48999,453.369995,413.720001,449.829987,449.829987,76433917,432.6599885
12/12/2015,449.829987,467.709991,403.690002,432.290009,432.290009,91838640,441.059998
12/13/2015,432.290009,440.970001,420.76001,434.690002,434.690002,27898250,433.4900055
12/14/2015,434.690002,449.450012,428.839996,442,442,97068568,438.345001
12/15/2015,442,464.230011,440.720001,462.649994,462.649994,48912227,452.324997
12/16/2015,462.649994,465.160004,437.369995,453.980011,453.980011,84336145,458.3150025
12/17/2015,453.980011,458.440002,447.290009,455.529999,455.529999,29344348,454.755005
12/18/2015,455.529999,466.119995,453.459991,463.179993,463.179993,38425211,459.354996
12/19/2015,463.179993,465.98999,452.329987,461.200012,461.200012,28327900,462.1900025
12/20/2015,461.200012,462.76001,431.100006,441.779999,441.779999,54316484,451.4900055
12/21/2015,441.779999,445.540009,423.98999,437.589996,437.589996,53270215,439.6849975
12/22/2015,437.589996,443.220001,433.25,437.029999,437.029999,28845536,437.3099975
12/23/2015,437.029999,444.779999,434.279999,442.429993,442.429993,27877349,439.729996
12/24/2015,442.429993,460.619995,441.76001,452.980011,452.980011,36096662,447.705002
12/25/2015,452.980011,457.440002,449.519989,454.049988,454.049988,19251958,453.5149995
12/26/2015,454.049988,456.480011,400.450012,415.369995,415.369995,88564770,434.7099915
12/27/2015,415.369995,425.51001,406.089996,422.390015,422.390015,28259303,418.880005
12/28/2015,422.390015,429.850006,417.140015,421.76001,421.76001,28978639,422.0750125
12/29/2015,421.76001,433.559998,419.299988,431.920013,431.920013,30163445,426.8400115
12/30/2015,431.920013,435.040009,420.769989,427.149994,427.149994,29289416,429.5350035
12/31/2015,427.149994,433.119995,417.140015,429.950012,429.950012,27758278,428.550003
1/1/2016,429.950012,437.950012,425.859985,433.98999,433.98999,20334286,431.970001
1/2/2016,433.98999,437.429993,430.730011,433.720001,433.720001,14566820,433.8549955
1/3/2016,433.720001,434.140015,423.089996,430.700012,430.700012,23490162,432.2100065
1/4/2016,430.700012,435.26001,428.600006,433.320007,433.320007,22943968,432.0100095
1/5/2016,433.320007,435.25,428.869995,431.200012,431.200012,19499588,432.2600095
1/6/2016,431.200012,432.109985,425,430.820007,430.820007,18702334,431.0100095
1/7/2016,430.820007,457.540009,428.519989,457.049988,457.049988,58253615,443.9349975
1/8/2016,457.049988,462.920013,446.51001,452.869995,452.869995,41594025,454.9599915
1/9/2016,452.869995,454.549988,444.899994,448.309998,448.309998,17967113,450.5899965
1/10/2016,448.309998,448.880005,438.619995,446.190002,446.190002,19778456,447.25
1/11/2016,446.190002,451.079987,441.769989,447.720001,447.720001,25358480,446.9550015
1/12/2016,447.720001,448.410004,443.140015,445.040009,445.040009,19913400,446.380005
1/13/2016,445.040009,443.720001,420.390015,432.179993,432.179993,39525195,438.610001
1/14/2016,432.179993,433.73999,427.01001,429.130005,429.130005,19948730,430.654999
1/15/2016,429.130005,430.149994,364.709991,372.26001,372.26001,107060613,400.6950075
1/16/2016,372.26001,386.720001,350.390015,385.040009,385.040009,68297105,378.6500095
1/17/2016,385.040009,390.720001,377.709991,382.470001,382.470001,25464382,383.755005
1/18/2016,382.470001,387.290009,373.209991,384.399994,384.399994,26546465,383.4349975
1/19/2016,384.399994,386.690002,375.890015,379.459991,379.459991,25417876,381.9299925
1/20/2016,379.459991,425.720001,374.049988,414.579987,414.579987,76873917,397.019989
1/21/2016,414.579987,423.420013,403.859985,410.23999,410.23999,37264942,412.4099885
1/22/2016,410.23999,411.48999,374.899994,382.649994,382.649994,56548790,396.444992
1/23/2016,382.649994,395.429993,380.269989,388.609985,388.609985,23908533,385.6299895
1/24/2016,388.609985,405.399994,385.529999,402.130005,402.130005,25770175,395.369995
1/25/2016,402.130005,403.779999,386.850006,392.76001,392.76001,26793044,397.4450075
1/26/2016,392.76001,397.73999,387.899994,389.779999,389.779999,22384754,391.2700045
1/27/2016,389.779999,397.369995,389.350006,395.019989,395.019989,17297117,392.399994
1/28/2016,395.019989,395.420013,376.709991,379.690002,379.690002,29717813,387.3549955
1/29/2016,379.690002,385.75,363.48999,380.290009,380.290009,51927041,379.9900055
1/30/2016,380.290009,381.75,375.040009,377.76001,377.76001,13720656,379.0250095
1/31/2016,377.76001,380.540009,366.880005,369.839996,369.839996,14718855,373.800003
2/1/2016,369.839996,379.779999,365.269989,372.179993,372.179993,27728088,371.0099945
2/2/2016,372.179993,376.630005,371.399994,373.920013,373.920013,19123252,373.050003
2/3/2016,373.920013,375.890015,366.200012,368.019989,368.019989,22266682,370.970001
2/4/2016,368.019989,391.829987,368.049988,390.649994,390.649994,38961905,379.3349915
2/5/2016,390.649994,391.149994,384.480011,386.459991,386.459991,23688228,388.5549925
2/6/2016,386.459991,386.350006,372.869995,376.679993,376.679993,29801286,381.569992
2/7/2016,376.679993,382.609985,375.279999,377.940002,377.940002,15395728,377.3099975
2/8/2016,377.940002,380.920013,372.100006,372.630005,372.630005,23424062,375.2850035
2/9/2016,372.630005,377.589996,371.420013,375.320007,375.320007,20801701,373.975006
2/10/2016,375.320007,385.380005,374.089996,381.880005,381.880005,37137791,378.600006
2/11/2016,381.880005,383.230011,372.75,379.450012,379.450012,23858467,380.6650085
2/12/2016,379.450012,386.399994,379.320007,384.040009,384.040009,20685663,381.7450105
2/13/2016,384.040009,392.570007,383.309998,390.100006,390.100006,18757146,387.0700075
2/14/2016,390.100006,405.929993,390.059998,405.5,405.5,29442484,397.800003
2/15/2016,405.5,410.850006,396.559998,401.070007,401.070007,34862753,403.2850035
2/16/2016,401.070007,409.75,398,406.420013,406.420013,27726590,403.74501
2/17/2016,406.420013,421.450012,405.049988,417.140015,417.140015,37559686,411.780014
2/18/2016,417.140015,425.51001,414.779999,421.399994,421.399994,32541108,419.2700045
2/19/2016,421.399994,424.26001,416.359985,419.980011,419.980011,21991480,420.6900025
2/20/2016,419.980011,442.660004,419.48999,440.059998,440.059998,48500793,430.0200045
2/21/2016,440.059998,447.609985,425.470001,437.869995,437.869995,44120520,438.9649965
2/22/2016,437.869995,440.179993,431.299988,437.790009,437.790009,24563748,437.830002
2/23/2016,437.790009,440.76001,414.359985,419.899994,419.899994,39915706,428.8450015
2/24/2016,419.899994,425.170013,410.359985,422.720001,422.720001,28041199,421.3099975
2/25/2016,422.720001,427.179993,417.51001,423.480011,423.480011,22692099,423.100006
2/26/2016,423.480011,427.579987,419.109985,427.320007,427.320007,22642013,425.400009
2/27/2016,427.320007,434.140015,427.299988,431.299988,431.299988,18543436,429.3099975
2/28/2016,431.299988,435.619995,421.220001,432.470001,432.470001,21876091,431.8849945
2/29/2016,432.470001,441.320007,429.829987,436.209991,436.209991,30077319,434.339996
3/1/2016,436.209991,439.019989,428.48999,434.040009,434.040009,29312670,435.125
3/2/2016,434.040009,435.910004,423.850006,425.359985,425.359985,24894311,429.699997
3/3/2016,425.359985,425.829987,414.940002,419.559998,419.559998,33188751,422.4599915
3/4/2016,419.559998,423.390015,407.200012,409.480011,409.480011,31416610,414.5200045
3/5/2016,409.480011,410.059998,386.929993,399,399,51725937,404.2400055
3/6/2016,399,412.019989,393.089996,405.959991,405.959991,25324456,402.4799955
3/7/2016,405.959991,416.579987,401.980011,414.869995,414.869995,25349627,410.414993
3/8/2016,414.869995,416.720001,408.420013,411.899994,411.899994,22204517,413.3849945
3/9/2016,411.899994,414.880005,408.940002,412.76001,412.76001,21035428,412.330002
3/10/2016,412.76001,417.480011,410.269989,415.829987,415.829987,23114636,414.2949985
3/11/2016,415.829987,422.399994,415.109985,419.109985,419.109985,25469781,417.469986
3/12/2016,419.109985,420.670013,407.029999,410.359985,410.359985,24660321,414.734985
3/13/2016,410.359985,415.929993,409.570007,412.410004,412.410004,14457108,411.3849945
3/14/2016,412.410004,416.079987,411.190002,414.309998,414.309998,20471909,413.360001
3/15/2016,414.309998,417.369995,412.309998,415.130005,415.130005,20227610,414.7200015
3/16/2016,415.130005,416.950012,413.320007,415.910004,415.910004,18509954,415.5200045
3/17/2016,415.910004,419.559998,415.329987,418.160004,418.160004,18409340,417.035004
3/18/2016,418.160004,418.579987,402.480011,408.160004,408.160004,27178165,413.160004
3/19/2016,408.160004,410.48999,402.130005,408.690002,408.690002,15084656,408.425003
3/20/2016,408.690002,413.450012,407.23999,411.529999,411.529999,12577521,410.1100005
3/21/2016,411.529999,413.089996,407.25,411.109985,411.109985,17735457,411.319992
3/22/2016,411.109985,417.940002,410.779999,416.209991,416.209991,20425092,413.659988
3/23/2016,416.209991,419.579987,414.179993,416.980011,416.980011,16946522,416.595001
3/24/2016,416.980011,417.679993,412.880005,414.73999,414.73999,16210672,415.8600005
3/25/2016,414.73999,417.299988,412.410004,415.709991,415.709991,14431200,415.2249905
3/26/2016,415.709991,417.709991,413.929993,416.51001,416.51001,11696306,416.1100005
3/27/2016,416.51001,427.359985,415.5,424.570007,424.570007,26137150,420.5400085
3/27/2016,424.570007,425.359985,419.700012,422.209991,422.209991,18410749,423.389999
3/28/2016,422.209991,424.529999,406.359985,415,415,28765857,418.6049955
3/29/2016,415,416.220001,408.399994,412.440002,412.440002,17890792,413.720001
3/30/2016,412.440002,417.160004,411.450012,415.660004,415.660004,17407273,414.050003
3/31/2016,415.660004,416.859985,412.790009,415.640015,415.640015,15852511,415.6500095
4/1/2016,415.640015,420.089996,415.089996,418.51001,418.51001,13137339,417.0750125
4/2/2016,418.51001,420.179993,416.950012,419.059998,419.059998,9591214,418.785004
4/3/2016,419.059998,420.390015,416.209991,419.329987,419.329987,14031939,419.1949925
4/4/2016,419.329987,423.670013,417.950012,422.070007,422.070007,17260368,420.699997
4/5/2016,422.070007,422.809998,419.540009,421.26001,421.26001,13836754,421.6650085
4/6/2016,421.26001,422.029999,417.940002,420.140015,420.140015,15200495,420.7000125
4/7/2016,420.140015,423.51001,415.5,417.690002,417.690002,19810838,418.9150085
4/8/2016,417.690002,418.850006,412.390015,418.049988,418.049988,12291880,417.869995
4/9/2016,418.049988,421.630005,416.690002,420.25,420.25,9806327,419.149994
4/10/2016,420.25,422.350006,418.109985,421.429993,421.429993,15374195,420.8399965
4/11/2016,421.429993,426.690002,420.700012,424.73999,424.73999,24580503,423.0849915
4/12/2016,424.73999,426.579987,421.410004,423.470001,423.470001,16183793,424.1049955
4/13/2016,423.470001,425.440002,421.839996,424.019989,424.019989,13038970,423.744995
4/14/2016,424.019989,429.48999,423.25,428.670013,428.670013,23214560,426.345001
4/15/2016,428.670013,432,426.839996,430.049988,430.049988,12517265,429.3600005
4/16/2016,430.049988,430.619995,423.790009,426.26001,426.26001,10980868,428.154999
4/17/2016,426.26001,429.070007,424.350006,427.690002,427.690002,13951524,426.975006
4/18/2016,427.690002,436.070007,426.839996,434.920013,434.920013,19713466,431.3050075
4/19/2016,434.920013,442.859985,432.51001,441.160004,441.160004,32655415,438.0400085
4/20/2016,441.160004,450.799988,439.529999,449.339996,449.339996,28168774,445.25
4/21/2016,449.339996,450.190002,441.899994,445.279999,445.279999,22225157,447.3099975
4/22/2016,445.279999,451.480011,443.070007,450.079987,450.079987,18998211,447.679993
4/23/2016,450.079987,461.779999,447.890015,457.559998,457.559998,33984269,453.8199925
4/24/2016,457.559998,466.230011,451.790009,461.730011,461.730011,37614684,459.6450045
4/25/2016,461.730011,468.859985,459.230011,466,466,31451239,463.8650055
4/26/2016,466,467.869995,444.619995,447.01001,447.01001,41539684,456.505005
4/27/2016,447.01001,450.100006,433.899994,448.480011,448.480011,36369788,447.7450105
4/28/2016,448.480011,456.309998,445.220001,454.980011,454.980011,20264761,451.730011
4/29/2016,454.980011,456.859985,446.649994,448.529999,448.529999,15994805,451.755005
